date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:32:45	95786/95786	---M-Z	200	added ('OK')	application/javascript	etag:%2216a-1762a-4fcd7cb5c1e9d%22	http://templates.utah.edu/_main-v2/_scripts/vendor/jquery-1.11.1.min.js	C:/My%20Web%20Sites/utah/templates.utah.edu/_main-v2/_scripts/vendor/jquery-1.11.1.min.js	(from http://www.utah.edu/academics/)
05:32:45	46761/46761	---M-Z	200	added ('OK')	application/javascript	etag:%2242c-b6a9-53d7ff743882a%22	http://templates.utah.edu/_main-v2/_scripts/main.js	C:/My%20Web%20Sites/utah/templates.utah.edu/_main-v2/_scripts/main.js	(from http://www.utah.edu/academics/)
05:32:46	35/35	---M-Z	200	added ('OK')	application/javascript	etag:%221601bc-23-53e3836d47a25%22	http://www.utah.edu/_scripts/custom-scripts.js	C:/My%20Web%20Sites/utah/www.utah.edu/_scripts/custom-scripts.js	(from http://www.utah.edu/academics/)
05:32:46	258/258	---M-Z	200	added ('OK')	application/javascript	etag:%222b3-102-53d7ff743882a%22	http://templates.utah.edu/_main-v2/_scripts/directedit.js	C:/My%20Web%20Sites/utah/templates.utah.edu/_main-v2/_scripts/directedit.js	(from http://www.utah.edu/academics/)
05:32:46	22297/22297	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:32:46%20GMT	http://www.utah.edu/students/services.php	C:/My%20Web%20Sites/utah/www.utah.edu/students/services.html	(from http://www.utah.edu/students/catalog.php)
05:32:52	95786/95786	---MC-	200	added ('OK')	text/javascript	date:Fri,%2016%20Oct%202015%2018:27:31%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	C:/My%20Web%20Sites/utah/ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	(from http://www.utah.edu/academics/)
05:32:53	21541/21541	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:32:53%20GMT	http://www.utah.edu/libraries/	C:/My%20Web%20Sites/utah/www.utah.edu/libraries/index-2.html	(from http://www.utah.edu/libraries/index.php)
05:32:53	38475/38475	---M--	200	added ('OK')	image/jpeg	etag:%2216021f-964b-53e3836d38025%22	http://www.utah.edu/_images/libraries/banner-library.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/libraries/banner-library.jpg	(from http://www.utah.edu/libraries/index.php)
05:32:54	6801/6801	---M--	200	added ('OK')	image/jpeg	etag:%221604f9-1a91-53e3836d38025%22	http://www.utah.edu/_images/libraries/library-marriot.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/libraries/library-marriot.jpg	(from http://www.utah.edu/libraries/index.php)
05:32:55	7659/7659	---M--	200	added ('OK')	image/jpeg	etag:%22160487-1deb-53e3836d38025%22	http://www.utah.edu/_images/libraries/library-healthsciences.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/libraries/library-healthsciences.jpg	(from http://www.utah.edu/libraries/index.php)
05:32:56	9290/9290	---M--	200	added ('OK')	image/jpeg	etag:%221604ed-244a-53e3836d38025%22	http://www.utah.edu/_images/libraries/library-music.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/libraries/library-music.jpg	(from http://www.utah.edu/libraries/index.php)
05:32:57	16782/16782	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:32:57%20GMT	http://www.utah.edu/directions/index.php	C:/My%20Web%20Sites/utah/www.utah.edu/directions/index.html	(from http://www.utah.edu/libraries/index.php)
05:33:00	19575/19575	---M--	200	added ('OK')	image/jpeg	etag:%22160147-4c77-53e3836d38fc5%22	http://www.utah.edu/_images/libraries/side-library-green.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/libraries/side-library-green.jpg	(from http://www.utah.edu/libraries/index.php)
05:33:00	86421/86421	---M--	200	added ('OK')	image/jpeg	etag:%22160393-15195-53e3836ca2985%22	http://www.utah.edu/_images/academics/banner-life-at-u.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/academics/banner-life-at-u.jpg	(from http://www.utah.edu/academics/colleges.php)
05:33:03	14587/14587	---M--	200	added ('OK')	image/jpeg	etag:%2216053f-38fb-53e3836d38fc5%22	http://www.utah.edu/_images/libraries/side-library-collections.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/libraries/side-library-collections.jpg	(from http://www.utah.edu/libraries/index.php)
05:33:04	5551/5551	---M--	200	added ('OK')	image/jpeg	etag:%22160525-15af-53e3836ca3925%22	http://www.utah.edu/_images/arts/thmb-arts-venues.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-arts-venues.jpg	(from http://www.utah.edu/arts/)
05:33:04	74627/74627	---M--	200	added ('OK')	application/x-javascript	etag:%220eb166d571fd21:0%22	http://www.trumba.com/scripts/spuds.js	C:/My%20Web%20Sites/utah/www.trumba.com/scripts/spuds.js	(from http://www.utah.edu/arts/)
05:33:06	17525/17525	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:04%20GMT	http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d120313415	C:/My%20Web%20Sites/utah/www.utah.edu/events/index2f96.html	(from http://www.utah.edu/arts/)
05:33:06	31487/31487	---M--	200	added ('OK')	image/jpeg	etag:%2216051e-7aff-53e3836ca3925%22	http://www.utah.edu/_images/arts/banner-arts.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/banner-arts.jpg	(from http://www.utah.edu/arts/)
05:33:06	17525/17525	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:06%20GMT	http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d119783718	C:/My%20Web%20Sites/utah/www.utah.edu/events/indexb02e.html	(from http://www.utah.edu/arts/)
05:33:06	17525/17525	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:06%20GMT	http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d120313645	C:/My%20Web%20Sites/utah/www.utah.edu/events/index4c0c.html	(from http://www.utah.edu/arts/)
05:33:07	17525/17525	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:07%20GMT	http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d119933592	C:/My%20Web%20Sites/utah/www.utah.edu/events/index4412.html	(from http://www.utah.edu/arts/)
05:33:07	17525/17525	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:07%20GMT	http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d120715417	C:/My%20Web%20Sites/utah/www.utah.edu/events/index14db.html	(from http://www.utah.edu/arts/)
05:33:07	16670/16670	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:07%20GMT	http://www.utah.edu/events/your-events.php?filterview=Arts	C:/My%20Web%20Sites/utah/www.utah.edu/events/your-events9696.html	(from http://www.utah.edu/arts/)
05:33:08	24221/24221	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:08%20GMT	http://www.utah.edu/arts/programs.php	C:/My%20Web%20Sites/utah/www.utah.edu/arts/programs.html	(from http://www.utah.edu/arts/)
05:33:09	12255/12255	---M--	200	added ('OK')	image/jpeg	etag:%22160399-2fdf-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-academic-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-academic-thmb.jpg	(from http://www.utah.edu/arts/)
05:33:10	23809/23809	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:10%20GMT	http://www.utah.edu/arts/museums.php	C:/My%20Web%20Sites/utah/www.utah.edu/arts/museums.html	(from http://www.utah.edu/arts/)
05:33:11	14202/14202	---M--	200	added ('OK')	image/jpeg	etag:%221604e8-377a-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-professional-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-professional-thmb.jpg	(from http://www.utah.edu/arts/)
05:33:11	6388/6388	---M--	200	added ('OK')	image/png	etag:%221603eb-18f4-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-finerpoints.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-finerpoints.png	(from http://www.utah.edu/arts/)
05:33:11	302923/302923	---M--	200	added ('OK')	image/jpeg	etag:%221603e1-49f4b-53e3836cb42c5%22	http://www.utah.edu/_images/home/banners/lrg_banner1.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/home/banners/lrg_banner1.jpg	(from http://www.utah.edu/_css/main.css)
05:33:12	16782/16782	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:12%20GMT	http://www.utah.edu/directions/	C:/My%20Web%20Sites/utah/www.utah.edu/directions/index-2.html	(from http://www.utah.edu/arts/)
05:33:13	8871/8871	---M--	200	added ('OK')	image/jpeg	etag:%221603a6-22a7-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-college-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-college-thmb.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:15	10149/10149	---M--	200	added ('OK')	image/jpeg	etag:%2216015d-27a5-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-painter-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-painter-thmb.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:17	7187/7187	---M--	200	added ('OK')	image/jpeg	etag:%2216018d-1c13-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-ballet-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-ballet-thmb.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:17	36017/36017	---M--	200	added ('OK')	image/jpeg	etag:%2216051f-8cb1-53e3836ca3925%22	http://www.utah.edu/_images/arts/banner-programs.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/banner-programs.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:18	6037/6037	---M--	200	added ('OK')	image/jpeg	etag:%22160522-1795-53e3836ca3925%22	http://www.utah.edu/_images/arts/thmb-arts-fine-arts.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-arts-fine-arts.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:19	6796/6796	---M--	200	added ('OK')	image/jpeg	etag:%221603fa-1a8c-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-moderndance-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-moderndance-thmb.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:20	14234/14234	---M--	200	added ('OK')	image/jpeg	etag:%221604d0-379a-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-music-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-music-thmb.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:21	11616/11616	---M--	200	added ('OK')	image/jpeg	etag:%221604f0-2d60-53e3836ca2985%22	http://www.utah.edu/_images/arts/arts-theater-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-theater-thmb.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:22	4437/4437	---M--	200	added ('OK')	image/jpeg	etag:%22160529-1155-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-kingsbury-hall.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-kingsbury-hall.jpg	(from http://www.utah.edu/arts/professional.php)
05:33:22	9119/9119	---M--	200	added ('OK')	image/jpeg	etag:%22160521-239f-53e3836ca3925%22	http://www.utah.edu/_images/arts/thmb-arts-eae.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-arts-eae.jpg	(from http://www.utah.edu/arts/academic.php)
05:33:23	5183/5183	---M--	200	added ('OK')	image/jpeg	etag:%2216052b-143f-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-pioneer.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-pioneer.jpg	(from http://www.utah.edu/arts/professional.php)
05:33:23	6912/6912	---M--	200	added ('OK')	image/jpeg	etag:%2216052c-1b00-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-redbutte-amp.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-redbutte-amp.jpg	(from http://www.utah.edu/arts/professional.php)
05:33:24	3541/3541	---M--	200	added ('OK')	image/jpeg	etag:%2216052f-dd5-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-umfa.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-umfa.jpg	(from http://www.utah.edu/arts/professional.php)
05:33:26	10486/10486	---M--	200	added ('OK')	image/jpeg	etag:%22160519-28f6-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-nhmu.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-nhmu.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:27	9644/9644	---M--	200	added ('OK')	image/jpeg	etag:%2216051a-25ac-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-prep.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-prep.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:29	9738/9738	---M--	200	added ('OK')	image/jpeg	etag:%22160518-260a-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-gardens.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-gardens.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:31	11262/11262	---M--	200	added ('OK')	image/jpeg	etag:%22160517-2bfe-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-dance.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-dance.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:33	8821/8821	---M--	200	added ('OK')	image/jpeg	etag:%2216051d-2275-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-umfa.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-umfa.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:34	247255/247255	---M--	200	added ('OK')	image/jpeg	etag:%22160232-3c5d7-53e3836d38025%22	http://www.utah.edu/_images/libraries/law-library.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/libraries/law-library.jpg	(from http://www.utah.edu/libraries/index.php)
05:33:35	9232/9232	---M--	200	added ('OK')	image/jpeg	etag:%22160508-2410-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-continuinged.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-continuinged.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:35	9961/9961	---M--	200	added ('OK')	image/jpeg	etag:%2216051b-26e9-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-theater.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-theater.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:37	88020/88020	---M--	200	added ('OK')	image/jpeg	etag:%22160507-157d4-53e3836ca3925%22	http://www.utah.edu/_images/arts/arts-youth-banner.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/arts-youth-banner.jpg	(from http://www.utah.edu/arts/youth.php)
05:33:38	17525/17525	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:38%20GMT	http://www.utah.edu/events/index.php	C:/My%20Web%20Sites/utah/www.utah.edu/events/index-2.html	(from http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d120300980)
05:33:38	16735/16735	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:38%20GMT	http://www.utah.edu/events/featured-events.php	C:/My%20Web%20Sites/utah/www.utah.edu/events/featured-events.html	(from http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d120300980)
05:33:38	17323/17323	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:38%20GMT	http://www.utah.edu/events/ongoing-events.php	C:/My%20Web%20Sites/utah/www.utah.edu/events/ongoing-events.html	(from http://www.utah.edu/events/index.php?trumbaEmbed=view%3devent%26eventid%3d120300980)
05:33:39	180493/180493	---M--	200	added ('OK')	image/png	etag:%22160530-2c10d-53e3836ca48c5%22	http://www.utah.edu/_images/arts/youth_education.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/youth_education.png	(from http://www.utah.edu/arts/)
05:33:39	27791/27791	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:39%20GMT	http://www.utah.edu/future-students/student-success.php	C:/My%20Web%20Sites/utah/www.utah.edu/future-students/student-success.html	(from http://www.utah.edu/future-students/)
05:33:41	9717/9717	---M--	200	added ('OK')	image/jpeg	etag:%221603d1-25f5-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-about-the-u.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-about-the-u.jpg	(from http://www.utah.edu/future-students/)
05:33:42	7549/7549	---M--	200	added ('OK')	image/jpeg	etag:%221603d3-1d7d-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-academics.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-academics.jpg	(from http://www.utah.edu/future-students/)
05:33:43	46136/46136	---M--	200	added ('OK')	image/jpeg	etag:%22160165-b438-53e3836cb6205%22	http://www.utah.edu/_images/home/banners/sml_banner2.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/home/banners/sml_banner2.jpg	(from http://www.utah.edu/banners-home-sml.php)
05:33:44	7849/7849	---M--	200	added ('OK')	image/jpeg	etag:%22160331-1ea9-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-admission.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-admission.jpg	(from http://www.utah.edu/future-students/)
05:33:44	33846/33846	---M--	200	added ('OK')	image/jpeg	etag:%221601a1-8436-53e3836cb3325%22	http://www.utah.edu/_images/future-students/banner-future-students.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/banner-future-students.jpg	(from http://www.utah.edu/future-students/)
05:33:44	5124/5124	---M--	200	added ('OK')	image/jpeg	etag:%2216015c-1404-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-cost.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-cost.jpg	(from http://www.utah.edu/future-students/)
05:33:44	14251/14251	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:44%20GMT	http://www.utah.edu/_archive/life/student.php	C:/My%20Web%20Sites/utah/www.utah.edu/_archive/life/student.html	(from http://www.utah.edu/future-students/)
05:33:45	53507/53507	---M--	200	added ('OK')	image/jpeg	etag:%221603e8-d103-53e3836cb6205%22	http://www.utah.edu/_images/home/banners/sml_banner3.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/home/banners/sml_banner3.jpg	(from http://www.utah.edu/banners-home-sml.php)
05:33:45	7136/7136	---M--	200	added ('OK')	image/jpeg	etag:%221603d4-1be0-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-student-life.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-student-life.jpg	(from http://www.utah.edu/future-students/)
05:33:45	5722/5722	---M--	200	added ('OK')	image/jpeg	etag:%221604c5-165a-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-student-success.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-student-success.jpg	(from http://www.utah.edu/future-students/)
05:33:46	12019/12019	---M--	200	added ('OK')	image/jpeg	etag:%221603de-2ef3-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-visit-campus.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-visit-campus.jpg	(from http://www.utah.edu/future-students/)
05:33:46	5563/5563	---M--	200	added ('OK')	image/jpeg	etag:%2216005d-15bb-53e3836d3fd25%22	http://www.utah.edu/_images/students/thmb-advising.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/thmb-advising.jpg	(from http://www.utah.edu/students/)
05:33:48	7455/7455	---M--	200	added ('OK')	image/jpeg	etag:%22160379-1d1f-53e3836d3fd25%22	http://www.utah.edu/_images/students/thmb-class-register.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/thmb-class-register.jpg	(from http://www.utah.edu/students/)
05:33:48	20300/20300	---M--	200	added ('OK')	image/jpeg	etag:%2216008a-4f4c-523aa8f2709c1%22	http://update.web.utah.edu/_images/future-students/side-my-u-sig-exp.jpg	C:/My%20Web%20Sites/utah/update.web.utah.edu/_images/future-students/side-my-u-sig-exp.jpg	(from http://www.utah.edu/future-students/)
05:33:48	10776/10776	---M--	200	added ('OK')	image/jpeg	etag:%221603c9-2a18-53e3836d3fd25%22	http://www.utah.edu/_images/students/thmb-housing.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/thmb-housing.jpg	(from http://www.utah.edu/students/)
05:33:49	8438/8438	---M--	200	added ('OK')	image/jpeg	etag:%2216025b-20f6-53e3836d3fd25%22	http://www.utah.edu/_images/students/thmb-learning-opp.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/thmb-learning-opp.jpg	(from http://www.utah.edu/students/)
05:33:49	5424/5424	---M--	200	added ('OK')	image/jpeg	etag:%2216004e-1530-53e3836d3fd25%22	http://www.utah.edu/_images/students/thmb-research-opp.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/thmb-research-opp.jpg	(from http://www.utah.edu/students/)
05:33:49	16690/16690	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:49%20GMT	http://www.utah.edu/events/your-events.php?filterview=Students	C:/My%20Web%20Sites/utah/www.utah.edu/events/your-eventse0d7.html	(from http://www.utah.edu/students/)
05:33:50	2139/2139	---M--	200	added ('OK')	image/png	etag:%22160350-85b-53e3836d3fd25%22	http://www.utah.edu/_images/students/logo-greenlight.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/logo-greenlight.png	(from http://www.utah.edu/students/)
05:33:50	11201/11201	---M--	200	added ('OK')	image/jpeg	etag:%221604b9-2bc1-53e3836d3fd25%22	http://www.utah.edu/_images/students/thmb-student-success.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/thmb-student-success.jpg	(from http://www.utah.edu/students/)
05:33:51	7772/7772	---M--	200	added ('OK')	image/png	etag:%22160217-1e5c-53e3836d3fd25%22	http://www.utah.edu/_images/students/logo-chrony.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/logo-chrony.png	(from http://www.utah.edu/students/)
05:33:51	20127/20127	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:51%20GMT	http://www.utah.edu/faculty/services.php	C:/My%20Web%20Sites/utah/www.utah.edu/faculty/services.html	(from http://www.utah.edu/faculty/)
05:33:51	16685/16685	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:51%20GMT	http://www.utah.edu/events/your-events.php?filterview=Faculty	C:/My%20Web%20Sites/utah/www.utah.edu/events/your-events39dd.html	(from http://www.utah.edu/faculty/)
05:33:54	25611/25611	---M--	200	added ('OK')	image/jpeg	etag:%22160200-640b-53e3836d3fd25%22	http://www.utah.edu/_images/students/BootsUtes_005.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/BootsUtes_005.jpg	(from http://www.utah.edu/students/)
05:33:54	59011/59011	---M--	200	added ('OK')	image/jpeg	etag:%2216048e-e683-53e3836d3fd25%22	http://www.utah.edu/_images/students/banner-students.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/students/banner-students.jpg	(from http://www.utah.edu/students/)
05:33:55	16675/16675	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:33:55%20GMT	http://www.utah.edu/events/your-events.php?filterview=Staff	C:/My%20Web%20Sites/utah/www.utah.edu/events/your-eventsbaa3.html	(from http://www.utah.edu/staff/)
05:33:55	22533/22533	---M--	200	added ('OK')	image/png	etag:%2216048d-5805-53e3836d3fd25%22	http://www.utah.edu/_images/staff/thmb-attheu.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/staff/thmb-attheu.png	(from http://www.utah.edu/faculty/)
05:33:57	11262/11262	---M--	200	added ('OK')	image/png	etag:%221604b7-2bfe-53e3836dde065%22	http://www.utah.edu/staff/thmb-attheu.png	C:/My%20Web%20Sites/utah/www.utah.edu/staff/thmb-attheu.png	(from http://www.utah.edu/staff/)
05:33:58	18309/18309	---M--	200	added ('OK')	image/jpeg	etag:%22160311-4785-53e3836d3ed85%22	http://www.utah.edu/_images/staff/banner-staff.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/staff/banner-staff.jpg	(from http://www.utah.edu/staff/)
05:33:58	6708/6708	---M--	200	added ('OK')	image/jpeg	etag:%221600b8-1a34-53e3836d41c65%22	http://www.utah.edu/_images/visitors/thmb-parents-students.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/visitors/thmb-parents-students.jpg	(from http://www.utah.edu/visitors/)
05:33:59	7992/7992	---M--	200	added ('OK')	image/jpeg	etag:%22160247-1f38-53e3836d41c65%22	http://www.utah.edu/_images/visitors/thmb-something-for-everyone.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/visitors/thmb-something-for-everyone.jpg	(from http://www.utah.edu/visitors/)
05:34:00	6732/6732	---M--	200	added ('OK')	image/png	etag:%221600b7-1a4c-53e3836d41c65%22	http://www.utah.edu/_images/visitors/logo-guest-house.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/visitors/logo-guest-house.png	(from http://www.utah.edu/visitors/)
05:34:00	12709/12709	---M--	200	added ('OK')	image/jpeg	etag:%221600a9-31a5-53e3836d41c65%22	http://www.utah.edu/_images/visitors/thmb-athletics.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/visitors/thmb-athletics.jpg	(from http://www.utah.edu/visitors/)
05:34:01	2034/2034	---M--	200	added ('OK')	image/png	etag:%2216007e-7f2-53e3836d41c65%22	http://www.utah.edu/_images/visitors/logo-facebook.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/visitors/logo-facebook.png	(from http://www.utah.edu/visitors/)
05:34:01	16645/16645	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:34:01%20GMT	http://www.utah.edu/events/your-events.php?filterview=Diversity	C:/My%20Web%20Sites/utah/www.utah.edu/events/your-events8abc.html	(from http://www.utah.edu/diversity/)
05:34:09	88501/88501	---M--	200	added ('OK')	image/jpeg	etag:%221600e5-159b5-53e3836d41c65%22	http://www.utah.edu/_images/visitors/banner-visitor.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/visitors/banner-visitor.jpg	(from http://www.utah.edu/visitors/)
05:34:10	21279/21279	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:34:10%20GMT	http://www.utah.edu/community/	C:/My%20Web%20Sites/utah/www.utah.edu/community/index-2.html	(from http://www.utah.edu/community/index.php)
